event_id,nearest_facility_id,nearest_facility,nearest_facility_type,facility_distance_m,facility_confidence,spatial_zone,max_frp,observation_count,duration_hours,nearest_industrial_context_id,nearest_industrial_context,nearest_industrial_context_type,industrial_context_distance_m,inside_approx_industrial_context,approx_contexts,context_confidence,context_note
EVT-DAHEJ-02711,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42650.8,verified,comparison_area,1.15,5,25.016666666666666,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47680.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02712,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22852.8,verified,comparison_area,1.89,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30314.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02713,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,38672.1,verified,comparison_area,2.48,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,39728.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02714,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,14913.2,verified,dahej_core,2.27,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,18734.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02715,FAC-DAHEJ-002,Dahej OPAL Captive Power Plant,power_plant,32155.5,verified,comparison_area,6.84,2,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,32774.1,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02716,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,34497.1,verified,comparison_area,0.81,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,41464.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02717,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,28906.2,verified,comparison_area,5.19,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,32311.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02718,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,22920.5,verified,comparison_area,2.03,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30719.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02719,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,23781.1,verified,comparison_area,2.54,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,30592.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02720,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,2428.2,verified,dahej_core,1.86,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,8911.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02721,FAC-DAHEJ-001,DGEN Mega Power Plant,power_plant,1810.6,verified,dahej_core,0.9,1,0.0,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,567.5,True,Power Plant / Large-Scale PCP Industry zone;Dahej SEZ;Dahej PCPIR;Dahej GIDC Industrial Estate — broad reference,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02722,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,38221.4,verified,comparison_area,3.54,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,40872.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02723,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,18528.0,verified,dahej_fringe,4.13,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,20980.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02724,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,13833.8,verified,dahej_core,4.73,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,16503.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02725,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42787.0,verified,comparison_area,2.05,3,0.3666666666666666,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47809.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02726,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,35812.5,verified,comparison_area,3.6,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,42778.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02727,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,29889.1,verified,comparison_area,11.81,6,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36666.0,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02728,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,29306.8,verified,comparison_area,16.41,5,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,35991.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02729,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,28145.9,verified,comparison_area,1.98,4,24.03333333333333,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,34300.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02730,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42517.3,verified,comparison_area,2.08,5,25.366666666666667,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47565.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02731,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42002.0,verified,comparison_area,0.35,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,45842.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02732,FAC-DAHEJ-010,SRF Limited — Dahej,chemical,5774.0,verified,dahej_core,1.49,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,7375.0,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02733,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,7360.7,verified,dahej_core,4.57,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10001.4,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02734,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,38522.8,verified,comparison_area,4.08,2,0.35,CTX-DAHEJ-004,Power Plant / Large-Scale PCP Industry zone,power_large_scale_pcp,41805.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02735,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,4611.7,verified,dahej_core,2.05,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,7186.4,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02736,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,34627.4,verified,comparison_area,4.14,3,0.35,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,38397.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02737,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,29197.0,verified,comparison_area,11.3,7,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,35905.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02738,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,1926.4,verified,dahej_core,6.43,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9778.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02739,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,36094.5,verified,comparison_area,5.16,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,43073.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02740,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,29942.6,verified,comparison_area,9.45,3,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,36713.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02741,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42702.7,verified,comparison_area,2.9,2,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47734.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02742,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,4794.6,verified,dahej_core,10.38,3,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11089.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02743,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,5340.6,verified,dahej_core,2.59,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,7160.2,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02744,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42837.2,verified,comparison_area,0.21,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,45854.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02745,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,45456.6,verified,comparison_area,0.56,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,49724.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02746,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,18296.4,verified,dahej_fringe,9.98,2,1.3166666666666669,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,24725.4,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02747,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,9520.2,verified,dahej_fringe,4.75,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,17287.9,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02748,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,42643.8,verified,comparison_area,1.6,3,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,47686.6,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02749,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,1212.0,verified,dahej_core,7.27,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9063.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02750,FAC-DAHEJ-013,Meghmani Finechem / Meghmani Organic — Dahej,chemical,5975.2,verified,dahej_core,4.25,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,7529.7,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02751,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,7992.8,verified,dahej_core,7.8,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,10081.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02752,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,43567.7,verified,comparison_area,0.47,1,0.0,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,47914.5,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02753,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,13050.5,verified,dahej_core,6.02,2,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,15481.2,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02754,FAC-DAHEJ-012,Tagros Chemicals India Pvt. Ltd.,chemical,6792.7,verified,dahej_core,8.79,6,0.35,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,9861.9,True,Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02755,FAC-DAHEJ-011,GACL-NALCO Dahej Caustic Captive Power Station,power_plant,3811.6,verified,dahej_core,2.46,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,11681.3,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02756,FAC-DAHEJ-010,SRF Limited — Dahej,chemical,3356.9,verified,dahej_core,3.18,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,5013.1,True,Dahej GIDC Industrial Estate — broad reference;Dahej PCPIR,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02757,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,31183.4,verified,comparison_area,4.79,2,0.35,CTX-DAHEJ-003,Dahej SEZ,dahej_sez,34946.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02758,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,20751.1,verified,dahej_fringe,1.46,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,25147.8,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
EVT-DAHEJ-02759,FAC-DAHEJ-004,GACL-NALCO Alkalies & Chemicals Pvt. Ltd.,chemical,19263.7,verified,dahej_fringe,2.4,1,0.0,CTX-DAHEJ-002,Dahej GIDC Industrial Estate — broad reference,gidc_industrial_estate,23544.7,False,,approximate,Approximate reference buffers only; replace with official GIDC/SEZ/PCPIR polygons before treating containment as ground truth.
